alias,canonical_role_id,canonical_role,evidence_count
d绘图员,role-d绘图员,d绘图员,1
it专员,role-it专员,it专员,1
vb.net软件开发工程师,role-vb-net软件开发工程师,vb.net软件开发工程师,1
《三角洲行动》-市场营销经理,role-三角洲行动-市场营销经理,《三角洲行动》-市场营销经理,1
《暗区突围》手游图形引擎开发工程师-新星引力计划,role-暗区突围-手游图形引擎开发工程师-新星引力计划,《暗区突围》手游图形引擎开发工程师-新星引力计划,1
《洛克王国：世界》-游戏投放素材策略管理,role-洛克王国-世界-游戏投放素材策略管理,《洛克王国：世界》-游戏投放素材策略管理,1
《灰境行者》-游戏引擎开发（渲染向）,role-灰境行者-游戏引擎开发,《灰境行者》-游戏引擎开发,1
《王者荣耀》引擎开发工程师（图形技术方向）,role-王者荣耀-引擎开发工程师,《王者荣耀》引擎开发工程师,1
《穿越火线手游》-Unity高级引擎开发工程师（引擎组）,role-穿越火线手游-unity引擎开发工程师,《穿越火线手游》-Unity引擎开发工程师,1
【有保障】模型修整,role-有保障-模型修整,【有保障】模型修整,1
【直接谈】项目经理,role-直接谈-项目经理,【直接谈】项目经理,1
【福利好】影像数据分析师,role-福利好-影像数据分析师,【福利好】影像数据分析师,1
一级注册建筑工程师,role-一级注册建筑工程师,一级注册建筑工程师,1
上车体总布置,role-上车体总布置,上车体总布置,1
专利撰写工程师,role-专利撰写工程师,专利撰写工程师,1
专员.,role-专员,专员.,1
业务专员拓展,role-业务专员拓展,业务专员拓展,1
业务经理/项目经理（FA）,role-业务经理-项目经理,业务经理/项目经理,1
业务部经理,role-业务部经理,业务部经理,1
中医执业医生,role-中医执业医生,中医执业医生,1
中部大区SMB销售,role-中部大区smb销售,中部大区SMB销售,1
(15000元以上高薪)临床项目经理（PM）,role-临床项目经理,临床项目经理,1
(高薪15000元以上)临床项目经理（上海）,role-临床项目经理,临床项目经理,1
临床项目经理,role-临床项目经理,临床项目经理,1
二级建筑师,role-二级建筑师,二级建筑师,1
二道白河项目经理,role-二道白河项目经理,二道白河项目经理,1
AI开发工程师,cloud-sre-engineer,云原生 SRE 工程师,1
ATM运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
Cloud Engineer 106644,cloud-sre-engineer,云原生 SRE 工程师,1
DCS自控运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
ECC运维值班技术员(J10010),cloud-sre-engineer,云原生 SRE 工程师,1
ERP实施运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
FOC运营工程师,cloud-sre-engineer,云原生 SRE 工程师,1
G运维专员,cloud-sre-engineer,云原生 SRE 工程师,1
HSIT运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
IDC网络运维值班工程师,cloud-sre-engineer,云原生 SRE 工程师,1
IDC运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
IT 运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
IT 运维工程师-E9399P,cloud-sre-engineer,云原生 SRE 工程师,1
IT网络运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
IT软件运维开发工程师,cloud-sre-engineer,云原生 SRE 工程师,1
IT运维,cloud-sre-engineer,云原生 SRE 工程师,1
IT运维专员,cloud-sre-engineer,云原生 SRE 工程师,1
IT运维实施工程师,cloud-sre-engineer,云原生 SRE 工程师,1
IT运维工程师（偏开发方向）,cloud-sre-engineer,云原生 SRE 工程师,1
IT运维技术支持,cloud-sre-engineer,云原生 SRE 工程师,1
IT运维管理员,cloud-sre-engineer,云原生 SRE 工程师,1
IT运维组长,cloud-sre-engineer,云原生 SRE 工程师,1
Keeta 技术 - AI 全栈开发专家,cloud-sre-engineer,云原生 SRE 工程师,1
Kuwait-仓运维,cloud-sre-engineer,云原生 SRE 工程师,1
MES运维主管,cloud-sre-engineer,云原生 SRE 工程师,1
Oracle 运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
Overseas Game Operations (SRE) Intern 107588,cloud-sre-engineer,云原生 SRE 工程师,1
Overseas Game Operations（SRE） Intern 107468,cloud-sre-engineer,云原生 SRE 工程师,1
QQ 经典农场高级服务器开发工程师,cloud-sre-engineer,云原生 SRE 工程师,1
Qatar仓运维,cloud-sre-engineer,云原生 SRE 工程师,1
SAP MM 实施运维工程师 (MJ052222),cloud-sre-engineer,云原生 SRE 工程师,1
Senior Cloud Engineer,cloud-sre-engineer,云原生 SRE 工程师,1
Senior Technical Account Manager（Indonesia）,cloud-sre-engineer,云原生 SRE 工程师,1
Site Reliability Engineer Intern 107470,cloud-sre-engineer,云原生 SRE 工程师,1
Tencent Cloud - Senior Solution Architect (Thailand),cloud-sre-engineer,云原生 SRE 工程师,1
Token 运维与运营岗,cloud-sre-engineer,云原生 SRE 工程师,1
WXG - Senior Software Engineer - Infrastructure,cloud-sre-engineer,云原生 SRE 工程师,1
WXG - Software Engineer - Infrastructure,cloud-sre-engineer,云原生 SRE 工程师,1
Zabbix运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
cmes运维工程技术人员,cloud-sre-engineer,云原生 SRE 工程师,1
ecc运维值班长(J10011),cloud-sre-engineer,云原生 SRE 工程师,1
erp运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
idc电气运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
it运维专员,cloud-sre-engineer,云原生 SRE 工程师,1
sap运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
sre工程师,cloud-sre-engineer,云原生 SRE 工程师,1
《火影忍者》手游-服务器开发工程师,cloud-sre-engineer,云原生 SRE 工程师,1
《逆战：未来》服务器开发工程师,cloud-sre-engineer,云原生 SRE 工程师,1
中级k8s运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
中级k8s运维工程师（急）,cloud-sre-engineer,云原生 SRE 工程师,1
云原生数据库AI研发工程师,cloud-sre-engineer,云原生 SRE 工程师,1
云原生数据库内核研发工程师,cloud-sre-engineer,云原生 SRE 工程师,1
云接入网络运营工程师,cloud-sre-engineer,云原生 SRE 工程师,1
云数据库管控调度研发工程师(北京/深圳),cloud-sre-engineer,云原生 SRE 工程师,1
云计算运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
交易系统平台部-拼好饭供应链方向-技术专家,cloud-sre-engineer,云原生 SRE 工程师,1
仪器仪表运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
充电宝渠道-运维战区渠道经理-成都,cloud-sre-engineer,云原生 SRE 工程师,1
公有云客户成功经理,cloud-sre-engineer,云原生 SRE 工程师,1
六险一金-站点运维,cloud-sre-engineer,云原生 SRE 工程师,1
到餐-高级开发工程师/全栈开发专家（AI Agent 方向）,cloud-sre-engineer,云原生 SRE 工程师,1
刷掌-海外AI技术支持工程师-武汉/西安,cloud-sre-engineer,云原生 SRE 工程师,1
华为云运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
华南地区风力发电运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
售后技术支持运维专员,cloud-sre-engineer,云原生 SRE 工程师,1
售后运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
售后运维总监,cloud-sre-engineer,云原生 SRE 工程师,1
基础架构运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
外贸运维主管,cloud-sre-engineer,云原生 SRE 工程师,1
天津东丽区系统运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
宁波驻场运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
宽带运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
宿州驻场运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
对日it运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
小象超市-北京设备运维主管,cloud-sre-engineer,云原生 SRE 工程师,1
小象超市-华北大区设备运维主管,cloud-sre-engineer,云原生 SRE 工程师,1
小象超市-华南大区设备运维主管,cloud-sre-engineer,云原生 SRE 工程师,1
小象超市-杭州设备运维主管,cloud-sre-engineer,云原生 SRE 工程师,1
平台运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
应用运维工程师（云原生/容器化/自动化/监控与安全） (MJ007994),cloud-sre-engineer,云原生 SRE 工程师,1
应用运维工程师（数据库/中间件/灾备/云平台方向） (MJ007993),cloud-sre-engineer,云原生 SRE 工程师,1
应用运维技术负责人兼项目经理,cloud-sre-engineer,云原生 SRE 工程师,1
应用运维技术负责人兼项目经理 (MJ007992),cloud-sre-engineer,云原生 SRE 工程师,1
弱电运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
强电运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
技术支撑架构师,cloud-sre-engineer,云原生 SRE 工程师,1
技术运维专员,cloud-sre-engineer,云原生 SRE 工程师,1
技术运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
数据中心运维主管,cloud-sre-engineer,云原生 SRE 工程师,1
数据中心运维技术专家,cloud-sre-engineer,云原生 SRE 工程师,1
数据库运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
数据库运维开发工程师,cloud-sre-engineer,云原生 SRE 工程师,1
数据治理与运维专家（智能驾驶方向） (MJ001821),cloud-sre-engineer,云原生 SRE 工程师,1
数据运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
整机工艺支持与运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
智能化运维专员,cloud-sre-engineer,云原生 SRE 工程师,1
智能电网运维人员,cloud-sre-engineer,云原生 SRE 工程师,1
服务器运维,cloud-sre-engineer,云原生 SRE 工程师,1
机器人-资深嵌入式软件工程师/专家,cloud-sre-engineer,云原生 SRE 工程师,1
桌面运维,cloud-sre-engineer,云原生 SRE 工程师,1
水站运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
水质监测仪表运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
水质监测运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
江苏常熟桌面运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
污水设备运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
混元Agent数据与环境平台工程师（深圳/北京/上海）,cloud-sre-engineer,云原生 SRE 工程师,1
滁州驻场运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
火电站运维,cloud-sre-engineer,云原生 SRE 工程师,1
烟气运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
环保售后运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
环保技术运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
环保运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
环境监测运维工程师衢州,cloud-sre-engineer,云原生 SRE 工程师,1
现场运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
电力系统运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
电力运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
电商运维专员,cloud-sre-engineer,云原生 SRE 工程师,1
电气运维专家(A65613),cloud-sre-engineer,云原生 SRE 工程师,1
电气（运维）工程师（华为保密项目+包住）,cloud-sre-engineer,云原生 SRE 工程师,1
白城PPP项目运维管理岗,cloud-sre-engineer,云原生 SRE 工程师,1
硬件运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
端运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
系统运维与平台开发工程师,cloud-sre-engineer,云原生 SRE 工程师,1
系统运维实施工程师,cloud-sre-engineer,云原生 SRE 工程师,1
系统运维岗,cloud-sre-engineer,云原生 SRE 工程师,1
系统运维（IDC）-,cloud-sre-engineer,云原生 SRE 工程师,1
系统运维（自动化设备）,cloud-sre-engineer,云原生 SRE 工程师,1
系统集成运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
级网络虚拟化运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
级设施运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
级运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
线下运维市场推广专员,cloud-sre-engineer,云原生 SRE 工程师,1
网络终端运维工程师,cloud-sre-engineer,云原生 SRE 工程师,1
网络运维工程师（纯光网络运维、机房管理）,cloud-sre-engineer,云原生 SRE 工程师,1
网络运维开发工程师,cloud-sre-engineer,云原生 SRE 工程师,1
美团骑行-车辆运维主管（南昌）,cloud-sre-engineer,云原生 SRE 工程师,1
腾讯云-AI供应链产品经理,cloud-sre-engineer,云原生 SRE 工程师,1
腾讯云-云原生技术支持工程师for海外客户(成都/深圳/上海/北京）,cloud-sre-engineer,云原生 SRE 工程师,1
